trade_date,risk_decision,target_position_ratio,selected_strategy,reason
2026-02-12,normal,0.7,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk
2026-02-13,hard_reduce,0.5,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk
2026-02-24,normal,0.7,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk
2026-02-25,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-02-26,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-02-27,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-03-02,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-03-03,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-03-04,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-03-05,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-03-06,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-03-09,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-03-10,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-03-11,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-03-12,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-03-13,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-03-16,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-03-17,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-03-18,normal,0.7,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk
2026-03-19,normal,0.7,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk
2026-03-20,normal,0.7,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days
2026-03-23,normal,0.7,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk
2026-03-24,normal,0.7,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk
2026-03-25,normal,0.7,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk
2026-03-26,normal,0.7,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk
2026-03-27,hard_reduce,0.5,baseline_full_liquidity_detail_vol_position,defensive_low_liquidity_weak_index
2026-03-30,normal,0.7,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk
2026-03-31,normal,0.7,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk
2026-04-01,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-04-02,normal,0.7,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days
2026-04-03,hard_reduce,0.5,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days
2026-04-07,hard_reduce,0.5,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days
2026-04-08,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-04-09,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-04-10,normal,0.7,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk
2026-04-13,normal,0.7,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days
2026-04-14,normal,0.7,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days
2026-04-15,normal,0.7,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days
2026-04-16,normal,0.7,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days
2026-04-17,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-04-20,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-04-21,normal,0.7,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days
2026-04-22,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-04-23,soft_reduce,0.6,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-04-24,soft_reduce,0.6,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-04-27,soft_reduce,0.6,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-04-28,soft_reduce,0.6,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-04-29,soft_reduce,0.6,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-04-30,soft_reduce,0.6,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-05-06,soft_reduce,0.6,baseline_full_liquidity_detail_vol_position,attack_risk_on_and_attack_not_failed
2026-05-07,soft_reduce,0.6,baseline_full_liquidity_detail_vol_position,attack_risk_on_and_attack_not_failed
2026-05-08,soft_reduce,0.6,baseline_full_liquidity_detail_vol_position,attack_risk_on_and_attack_not_failed
2026-05-11,normal,0.7999999999999999,baseline_full_liquidity_detail_vol_position,attack_risk_on_and_attack_not_failed
2026-05-12,normal,0.7999999999999999,baseline_full_liquidity_detail_vol_position,attack_risk_on_and_attack_not_failed
2026-05-13,normal,0.7999999999999999,baseline_full_liquidity_detail_vol_position,attack_risk_on_and_attack_not_failed
2026-05-14,normal,0.7999999999999999,baseline_full_liquidity_detail_vol_position,attack_risk_on_and_attack_not_failed
2026-05-15,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-05-18,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-05-19,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-05-20,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-05-21,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-05-22,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-05-25,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-05-26,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-05-27,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-05-28,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-05-29,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-06-01,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-06-02,normal,0.7,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk
2026-06-03,normal,0.7,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days
2026-06-04,normal,0.7,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk
2026-06-05,normal,0.7,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days
2026-06-08,normal,0.7,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk
2026-06-09,normal,0.7,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk
2026-06-10,normal,0.7,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk
2026-06-11,normal,0.7,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk
2026-06-12,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-06-15,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
2026-06-16,normal,0.7,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority
