strategy,signal_date,entry_date,exit_date,selected,gross_ret,avg_score,avg_liquidity,bs_count,max_industry_count,max_industry_weight,cost_rate,net_ret
liq_top_10_then_score,2026-01-05,2026-01-06,2026-01-19,5,0.19040450170768902,76.396,28.886000000000003,0,1,0.2,0.002,0.18840450170768902
liq_top_10_then_score,2026-01-19,2026-01-20,2026-02-02,5,-0.05102579723946614,78.292,28.208,0,1,0.2,0.002,-0.05302579723946614
liq_top_10_then_score,2026-02-02,2026-02-03,2026-02-24,5,0.16258688288935513,70.942,28.526,0,1,0.2,0.002,0.16058688288935513
liq_top_10_then_score,2026-02-24,2026-02-25,2026-03-10,5,-0.03070358919745315,76.536,28.572000000000003,2,1,0.2,0.002,-0.03270358919745315
liq_top_10_then_score,2026-03-10,2026-03-11,2026-03-24,5,-0.07448566989735335,79.0,28.066000000000003,2,2,0.4,0.002,-0.07648566989735335
liq_top_10_then_score,2026-03-25,2026-03-26,2026-04-09,5,-0.05143367784644128,80.26599999999999,28.298000000000002,0,3,0.6,0.002,-0.053433677846441284
liq_top_10_then_score,2026-04-13,2026-04-14,2026-04-27,5,0.15471169994868578,79.378,29.589999999999996,1,2,0.4,0.002,0.15271169994868578
liq_top_10_then_score_industry_cap2,2026-01-05,2026-01-06,2026-01-19,5,0.19040450170768902,76.396,28.886000000000003,0,1,0.2,0.002,0.18840450170768902
liq_top_10_then_score_industry_cap2,2026-01-19,2026-01-20,2026-02-02,5,-0.05102579723946614,78.292,28.208,0,1,0.2,0.002,-0.05302579723946614
liq_top_10_then_score_industry_cap2,2026-02-02,2026-02-03,2026-02-24,5,0.16258688288935513,70.942,28.526,0,1,0.2,0.002,0.16058688288935513
liq_top_10_then_score_industry_cap2,2026-02-24,2026-02-25,2026-03-10,5,-0.03070358919745315,76.536,28.572000000000003,2,1,0.2,0.002,-0.03270358919745315
liq_top_10_then_score_industry_cap2,2026-03-10,2026-03-11,2026-03-24,5,-0.07448566989735335,79.0,28.066000000000003,2,2,0.4,0.002,-0.07648566989735335
liq_top_10_then_score_industry_cap2,2026-03-25,2026-03-26,2026-04-09,5,-0.00975975392562185,79.24,28.613999999999997,0,2,0.4,0.002,-0.01175975392562185
liq_top_10_then_score_industry_cap2,2026-04-13,2026-04-14,2026-04-27,5,0.15471169994868578,79.378,29.589999999999996,1,2,0.4,0.002,0.15271169994868578
liq_top_10_then_score_industry_penalty_10pt,2026-01-05,2026-01-06,2026-01-19,5,0.19040450170768902,76.396,28.886000000000003,0,1,0.2,0.002,0.18840450170768902
liq_top_10_then_score_industry_penalty_10pt,2026-01-19,2026-01-20,2026-02-02,5,-0.05102579723946614,78.292,28.208,0,1,0.2,0.002,-0.05302579723946614
liq_top_10_then_score_industry_penalty_10pt,2026-02-02,2026-02-03,2026-02-24,5,0.16258688288935513,70.942,28.526,0,1,0.2,0.002,0.16058688288935513
liq_top_10_then_score_industry_penalty_10pt,2026-02-24,2026-02-25,2026-03-10,5,-0.03070358919745315,76.536,28.572000000000003,2,1,0.2,0.002,-0.03270358919745315
liq_top_10_then_score_industry_penalty_10pt,2026-03-10,2026-03-11,2026-03-24,5,-0.057228366028646005,78.864,28.3,1,1,0.2,0.002,-0.05922836602864601
liq_top_10_then_score_industry_penalty_10pt,2026-03-25,2026-03-26,2026-04-09,5,0.008577648116426917,77.93199999999999,28.792,0,1,0.2,0.002,0.006577648116426917
liq_top_10_then_score_industry_penalty_10pt,2026-04-13,2026-04-14,2026-04-27,5,0.12082659967707696,79.178,29.394,1,1,0.2,0.002,0.11882659967707696
liq_top_10_then_score_industry_penalty_5pt,2026-01-05,2026-01-06,2026-01-19,5,0.19040450170768902,76.396,28.886000000000003,0,1,0.2,0.002,0.18840450170768902
liq_top_10_then_score_industry_penalty_5pt,2026-01-19,2026-01-20,2026-02-02,5,-0.05102579723946614,78.292,28.208,0,1,0.2,0.002,-0.05302579723946614
liq_top_10_then_score_industry_penalty_5pt,2026-02-02,2026-02-03,2026-02-24,5,0.16258688288935513,70.942,28.526,0,1,0.2,0.002,0.16058688288935513
liq_top_10_then_score_industry_penalty_5pt,2026-02-24,2026-02-25,2026-03-10,5,-0.03070358919745315,76.536,28.572000000000003,2,1,0.2,0.002,-0.03270358919745315
liq_top_10_then_score_industry_penalty_5pt,2026-03-10,2026-03-11,2026-03-24,5,-0.057228366028646005,78.864,28.3,1,1,0.2,0.002,-0.05922836602864601
liq_top_10_then_score_industry_penalty_5pt,2026-03-25,2026-03-26,2026-04-09,5,-0.00975975392562185,79.24,28.613999999999997,0,2,0.4,0.002,-0.01175975392562185
liq_top_10_then_score_industry_penalty_5pt,2026-04-13,2026-04-14,2026-04-27,5,0.12082659967707696,79.178,29.394,1,1,0.2,0.002,0.11882659967707696
liq_top_20_then_bs_v2,2026-01-05,2026-01-06,2026-01-19,5,0.15425124054522468,76.05199999999999,27.248,0,2,0.4,0.002,0.15225124054522468
liq_top_20_then_bs_v2,2026-01-19,2026-01-20,2026-02-02,5,0.009060837457791692,76.744,28.244,0,2,0.4,0.002,0.007060837457791692
liq_top_20_then_bs_v2,2026-02-02,2026-02-03,2026-02-24,5,0.17592655629574225,71.548,27.694,0,1,0.2,0.002,0.17392655629574225
liq_top_20_then_bs_v2,2026-02-24,2026-02-25,2026-03-10,5,0.03775488407702894,77.174,27.3,2,2,0.4,0.002,0.03575488407702894
liq_top_20_then_bs_v2,2026-03-10,2026-03-11,2026-03-24,5,-0.00012341445156207608,77.51,27.224,0,1,0.2,0.002,-0.002123414451562076
liq_top_20_then_bs_v2,2026-03-25,2026-03-26,2026-04-09,5,-0.09805453529959504,80.928,27.21,0,2,0.4,0.002,-0.10005453529959504
liq_top_20_then_bs_v2,2026-04-13,2026-04-14,2026-04-27,5,0.02745491994079401,76.87,27.168,1,1,0.2,0.002,0.02545491994079401
liq_top_20_then_consensus,2026-01-05,2026-01-06,2026-01-19,5,0.03280899522150658,72.16,28.954,0,2,0.4,0.002,0.030808995221506576
liq_top_20_then_consensus,2026-01-19,2026-01-20,2026-02-02,5,0.009060837457791692,76.744,28.244,0,2,0.4,0.002,0.007060837457791692
liq_top_20_then_consensus,2026-02-02,2026-02-03,2026-02-24,5,0.1994304413544609,70.772,28.174,1,1,0.2,0.002,0.1974304413544609
liq_top_20_then_dynamic_factor,2026-01-05,2026-01-06,2026-01-19,4,0.14458314397119704,74.0425,29.2075,0,1,0.25,0.002,0.14258314397119703
liq_top_20_then_dynamic_factor,2026-01-19,2026-01-20,2026-02-02,5,-0.023171116591245246,74.28999999999999,28.692,0,2,0.4,0.002,-0.025171116591245248
liq_top_20_then_dynamic_factor,2026-02-02,2026-02-03,2026-02-24,5,0.2708545347382721,74.65,26.512,0,1,0.2,0.002,0.2688545347382721
liq_top_20_then_dynamic_factor,2026-02-24,2026-02-25,2026-03-10,5,0.03775488407702894,77.174,27.3,2,2,0.4,0.002,0.03575488407702894
liq_top_20_then_dynamic_factor,2026-03-10,2026-03-11,2026-03-24,5,-0.023750652310859887,75.596,29.016,0,1,0.2,0.002,-0.025750652310859885
liq_top_20_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,5,-0.021810739086983343,75.95,29.169999999999998,1,2,0.4,0.002,-0.02381073908698334
liq_top_20_then_dynamic_factor,2026-04-13,2026-04-14,2026-04-27,5,0.015041933609532876,51.75599999999999,29.988,0,3,0.6,0.002,0.013041933609532876
liq_top_20_then_liq_breakout_adj,2026-01-05,2026-01-06,2026-01-19,5,0.075483514789996,78.628,27.407999999999998,1,2,0.4,0.002,0.073483514789996
liq_top_20_then_liq_breakout_adj,2026-01-19,2026-01-20,2026-02-02,5,-0.03701879411271765,79.28,27.296,0,2,0.4,0.002,-0.03901879411271765
liq_top_20_then_liq_breakout_adj,2026-02-02,2026-02-03,2026-02-24,5,0.2222409043875398,74.652,26.110000000000003,0,1,0.2,0.002,0.2202409043875398
liq_top_20_then_liq_breakout_adj,2026-02-24,2026-02-25,2026-03-10,5,0.018918873769549482,77.762,27.669999999999998,2,1,0.2,0.002,0.01691887376954948
liq_top_20_then_liq_breakout_adj,2026-03-10,2026-03-11,2026-03-24,5,-0.1486609419508714,80.732,26.516,1,2,0.4,0.002,-0.1506609419508714
liq_top_20_then_liq_breakout_adj,2026-03-25,2026-03-26,2026-04-09,5,-0.12695826231112597,81.39,27.381999999999998,1,2,0.4,0.002,-0.12895826231112598
liq_top_20_then_liq_breakout_adj,2026-04-13,2026-04-14,2026-04-27,5,0.05288761722773527,80.402,27.162,1,1,0.2,0.002,0.05088761722773527
liq_top_20_then_liquidity_detail,2026-01-05,2026-01-06,2026-01-19,5,0.13950855717821325,68.066,29.662,0,1,0.2,0.002,0.13750855717821325
liq_top_20_then_liquidity_detail,2026-01-19,2026-01-20,2026-02-02,5,-0.04133590767886033,62.733999999999995,29.042,0,2,0.4,0.002,-0.04333590767886033
liq_top_20_then_liquidity_detail,2026-02-02,2026-02-03,2026-02-24,5,0.029931279207007843,46.742000000000004,29.826,0,2,0.4,0.002,0.027931279207007845
liq_top_20_then_liquidity_detail,2026-02-24,2026-02-25,2026-03-10,5,0.11222786620566713,65.172,29.125999999999998,0,1,0.2,0.002,0.11022786620566713
liq_top_20_then_liquidity_detail,2026-03-10,2026-03-11,2026-03-24,5,0.015152121799018347,62.862,29.394,0,1,0.2,0.002,0.013152121799018347
liq_top_20_then_liquidity_detail,2026-03-25,2026-03-26,2026-04-09,5,0.05144238318136276,54.686,29.356,0,2,0.4,0.002,0.04944238318136276
liq_top_20_then_liquidity_detail,2026-04-13,2026-04-14,2026-04-27,5,0.1517148236722527,63.024,29.766000000000002,0,4,0.8,0.002,0.1497148236722527
liq_top_20_then_model_rank,2026-01-05,2026-01-06,2026-01-19,5,0.07592415677407574,61.779999999999994,27.536,1,2,0.4,0.002,0.07392415677407574
liq_top_20_then_model_rank,2026-01-19,2026-01-20,2026-02-02,5,-0.10062013481341933,57.81999999999999,28.444,0,1,0.2,0.002,-0.10262013481341933
liq_top_20_then_model_rank,2026-02-02,2026-02-03,2026-02-24,5,0.0208800119640447,61.242000000000004,27.392000000000003,0,1,0.2,0.002,0.0188800119640447
liq_top_20_then_score,2026-01-05,2026-01-06,2026-01-19,5,0.075483514789996,78.628,27.407999999999998,1,2,0.4,0.002,0.073483514789996
liq_top_20_then_score,2026-01-19,2026-01-20,2026-02-02,5,-0.03701879411271765,79.28,27.296,0,2,0.4,0.002,-0.03901879411271765
liq_top_20_then_score,2026-02-02,2026-02-03,2026-02-24,5,0.2222409043875398,74.652,26.110000000000003,0,1,0.2,0.002,0.2202409043875398
liq_top_20_then_score,2026-02-24,2026-02-25,2026-03-10,5,0.018918873769549482,77.762,27.669999999999998,2,1,0.2,0.002,0.01691887376954948
liq_top_20_then_score,2026-03-10,2026-03-11,2026-03-24,5,-0.1486609419508714,80.732,26.516,1,2,0.4,0.002,-0.1506609419508714
liq_top_20_then_score,2026-03-25,2026-03-26,2026-04-09,5,-0.12695826231112597,81.39,27.381999999999998,1,2,0.4,0.002,-0.12895826231112598
liq_top_20_then_score,2026-04-13,2026-04-14,2026-04-27,5,0.05288761722773527,80.402,27.162,1,1,0.2,0.002,0.05088761722773527
liq_top_30_then_dynamic_factor,2026-01-05,2026-01-06,2026-01-19,4,0.14458314397119704,74.0425,29.2075,0,1,0.25,0.002,0.14258314397119703
liq_top_30_then_dynamic_factor,2026-01-19,2026-01-20,2026-02-02,5,-0.023171116591245246,74.28999999999999,28.692,0,2,0.4,0.002,-0.025171116591245248
liq_top_30_then_dynamic_factor,2026-02-02,2026-02-03,2026-02-24,5,0.12906513679592607,76.422,25.692,0,1,0.2,0.002,0.12706513679592607
liq_top_30_then_dynamic_factor,2026-02-24,2026-02-25,2026-03-10,5,-0.014161275791285077,77.7,26.303999999999995,2,2,0.4,0.002,-0.016161275791285075
liq_top_30_then_dynamic_factor,2026-03-10,2026-03-11,2026-03-24,5,-0.023750652310859887,75.596,29.016,0,1,0.2,0.002,-0.025750652310859885
liq_top_30_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,5,-0.021810739086983343,75.95,29.169999999999998,1,2,0.4,0.002,-0.02381073908698334
liq_top_30_then_dynamic_factor,2026-04-13,2026-04-14,2026-04-27,5,0.015041933609532876,51.75599999999999,29.988,0,3,0.6,0.002,0.013041933609532876
liq_top_30_then_liq_breakout_adj,2026-01-05,2026-01-06,2026-01-19,5,0.12867306290992728,80.136,23.698,2,1,0.2,0.002,0.12667306290992728
liq_top_30_then_liq_breakout_adj,2026-01-19,2026-01-20,2026-02-02,5,0.05214894056210493,79.388,26.778,0,2,0.4,0.002,0.05014894056210493
liq_top_30_then_liq_breakout_adj,2026-02-02,2026-02-03,2026-02-24,5,0.12538438349790682,77.056,24.722,0,2,0.4,0.002,0.12338438349790681
liq_top_30_then_liq_breakout_adj,2026-02-24,2026-02-25,2026-03-10,5,0.07775675026084712,77.946,26.076,2,2,0.4,0.002,0.07575675026084712
liq_top_30_then_liq_breakout_adj,2026-03-10,2026-03-11,2026-03-24,5,-0.15209188180590777,81.298,26.383999999999997,1,2,0.4,0.002,-0.15409188180590777
liq_top_30_then_liq_breakout_adj,2026-03-25,2026-03-26,2026-04-09,5,-0.12695826231112597,81.39,27.381999999999998,1,2,0.4,0.002,-0.12895826231112598
liq_top_30_then_liq_breakout_adj,2026-04-13,2026-04-14,2026-04-27,5,0.08122589080116183,81.24600000000001,26.356,1,1,0.2,0.002,0.07922589080116182
liq_top_30_then_liquidity_detail,2026-01-05,2026-01-06,2026-01-19,5,0.13950855717821325,68.066,29.662,0,1,0.2,0.002,0.13750855717821325
liq_top_30_then_liquidity_detail,2026-01-19,2026-01-20,2026-02-02,5,-0.04133590767886033,62.733999999999995,29.042,0,2,0.4,0.002,-0.04333590767886033
liq_top_30_then_liquidity_detail,2026-02-02,2026-02-03,2026-02-24,5,0.029931279207007843,46.742000000000004,29.826,0,2,0.4,0.002,0.027931279207007845
liq_top_30_then_liquidity_detail,2026-02-24,2026-02-25,2026-03-10,5,0.11222786620566713,65.172,29.125999999999998,0,1,0.2,0.002,0.11022786620566713
liq_top_30_then_liquidity_detail,2026-03-10,2026-03-11,2026-03-24,5,0.015152121799018347,62.862,29.394,0,1,0.2,0.002,0.013152121799018347
liq_top_30_then_liquidity_detail,2026-03-25,2026-03-26,2026-04-09,5,0.05144238318136276,54.686,29.356,0,2,0.4,0.002,0.04944238318136276
liq_top_30_then_liquidity_detail,2026-04-13,2026-04-14,2026-04-27,5,0.1517148236722527,63.024,29.766000000000002,0,4,0.8,0.002,0.1497148236722527
liq_top_30_then_score,2026-01-05,2026-01-06,2026-01-19,5,0.12867306290992728,80.136,23.698,2,1,0.2,0.002,0.12667306290992728
liq_top_30_then_score,2026-01-19,2026-01-20,2026-02-02,5,0.05214894056210493,79.388,26.778,0,2,0.4,0.002,0.05014894056210493
liq_top_30_then_score,2026-02-02,2026-02-03,2026-02-24,5,0.12538438349790682,77.056,24.722,0,2,0.4,0.002,0.12338438349790681
liq_top_30_then_score,2026-02-24,2026-02-25,2026-03-10,5,0.07775675026084712,77.946,26.076,2,2,0.4,0.002,0.07575675026084712
liq_top_30_then_score,2026-03-10,2026-03-11,2026-03-24,5,-0.15209188180590777,81.298,26.383999999999997,1,2,0.4,0.002,-0.15409188180590777
liq_top_30_then_score,2026-03-25,2026-03-26,2026-04-09,5,-0.12695826231112597,81.39,27.381999999999998,1,2,0.4,0.002,-0.12895826231112598
liq_top_30_then_score,2026-04-13,2026-04-14,2026-04-27,5,0.08122589080116183,81.24600000000001,26.356,1,1,0.2,0.002,0.07922589080116182
tiered_liquidity_then_bs_v2,2026-01-05,2026-01-06,2026-01-19,5,0.1643326654063947,76.148,27.360000000000003,1,1,0.2,0.002,0.1623326654063947
tiered_liquidity_then_bs_v2,2026-01-19,2026-01-20,2026-02-02,5,0.009060837457791692,76.744,28.244,0,2,0.4,0.002,0.007060837457791692
tiered_liquidity_then_bs_v2,2026-02-02,2026-02-03,2026-02-24,5,0.15112239718935172,68.986,28.982,0,1,0.2,0.002,0.14912239718935172
tiered_liquidity_then_bs_v2,2026-02-24,2026-02-25,2026-03-10,5,0.033128620963193536,75.728,28.625999999999998,3,1,0.2,0.002,0.031128620963193535
tiered_liquidity_then_bs_v2,2026-03-10,2026-03-11,2026-03-24,5,-0.000442128076711068,77.326,27.792,0,1,0.2,0.002,-0.002442128076711068
tiered_liquidity_then_bs_v2,2026-03-25,2026-03-26,2026-04-09,5,-0.07881029403701037,77.908,28.2,1,3,0.6,0.002,-0.08081029403701037
tiered_liquidity_then_bs_v2,2026-04-13,2026-04-14,2026-04-27,5,0.17546355731096747,76.442,29.496,1,1,0.2,0.002,0.17346355731096746
tiered_liquidity_then_dynamic_factor,2026-01-05,2026-01-06,2026-01-19,4,0.14458314397119704,74.0425,29.2075,0,1,0.25,0.002,0.14258314397119703
tiered_liquidity_then_dynamic_factor,2026-01-19,2026-01-20,2026-02-02,5,-0.023171116591245246,74.28999999999999,28.692,0,2,0.4,0.002,-0.025171116591245248
tiered_liquidity_then_dynamic_factor,2026-02-02,2026-02-03,2026-02-24,5,0.19898529500892836,70.1,28.73,0,2,0.4,0.002,0.19698529500892836
tiered_liquidity_then_dynamic_factor,2026-02-24,2026-02-25,2026-03-10,5,0.01360338510933128,76.22,28.814,2,1,0.2,0.002,0.01160338510933128
tiered_liquidity_then_dynamic_factor,2026-03-10,2026-03-11,2026-03-24,5,-0.023750652310859887,75.596,29.016,0,1,0.2,0.002,-0.025750652310859885
tiered_liquidity_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,5,-0.021810739086983343,75.95,29.169999999999998,1,2,0.4,0.002,-0.02381073908698334
tiered_liquidity_then_dynamic_factor,2026-04-13,2026-04-14,2026-04-27,5,0.015041933609532876,51.75599999999999,29.988,0,3,0.6,0.002,0.013041933609532876
tiered_liquidity_then_liq_breakout_adj,2026-01-05,2026-01-06,2026-01-19,5,0.15515929847460375,77.356,27.034000000000002,2,1,0.2,0.002,0.15315929847460374
tiered_liquidity_then_liq_breakout_adj,2026-01-19,2026-01-20,2026-02-02,5,-0.05102579723946614,78.292,28.208,0,1,0.2,0.002,-0.05302579723946614
tiered_liquidity_then_liq_breakout_adj,2026-02-02,2026-02-03,2026-02-24,5,0.16258688288935513,70.942,28.526,0,1,0.2,0.002,0.16058688288935513
tiered_liquidity_then_liq_breakout_adj,2026-02-24,2026-02-25,2026-03-10,5,-0.014801437952292584,76.848,27.948,3,1,0.2,0.002,-0.016801437952292584
tiered_liquidity_then_liq_breakout_adj,2026-03-10,2026-03-11,2026-03-24,5,-0.11168310316752969,79.848,27.456,2,3,0.6,0.002,-0.11368310316752969
tiered_liquidity_then_liq_breakout_adj,2026-03-25,2026-03-26,2026-04-09,5,-0.12054417942041525,80.968,27.518,1,3,0.6,0.002,-0.12254417942041525
tiered_liquidity_then_liq_breakout_adj,2026-04-13,2026-04-14,2026-04-27,5,0.15471169994868578,79.378,29.589999999999996,1,2,0.4,0.002,0.15271169994868578
tiered_liquidity_then_liquidity_detail,2026-01-05,2026-01-06,2026-01-19,5,0.13950855717821325,68.066,29.662,0,1,0.2,0.002,0.13750855717821325
tiered_liquidity_then_liquidity_detail,2026-01-19,2026-01-20,2026-02-02,5,-0.04133590767886033,62.733999999999995,29.042,0,2,0.4,0.002,-0.04333590767886033
tiered_liquidity_then_liquidity_detail,2026-02-02,2026-02-03,2026-02-24,5,0.029931279207007843,46.742000000000004,29.826,0,2,0.4,0.002,0.027931279207007845
tiered_liquidity_then_liquidity_detail,2026-02-24,2026-02-25,2026-03-10,5,0.11222786620566713,65.172,29.125999999999998,0,1,0.2,0.002,0.11022786620566713
tiered_liquidity_then_liquidity_detail,2026-03-10,2026-03-11,2026-03-24,5,0.015152121799018347,62.862,29.394,0,1,0.2,0.002,0.013152121799018347
tiered_liquidity_then_liquidity_detail,2026-03-25,2026-03-26,2026-04-09,5,0.05144238318136276,54.686,29.356,0,2,0.4,0.002,0.04944238318136276
tiered_liquidity_then_liquidity_detail,2026-04-13,2026-04-14,2026-04-27,5,0.1517148236722527,63.024,29.766000000000002,0,4,0.8,0.002,0.1497148236722527
tiered_liquidity_then_score,2026-01-05,2026-01-06,2026-01-19,5,0.15515929847460375,77.356,27.034000000000002,2,1,0.2,0.002,0.15315929847460374
tiered_liquidity_then_score,2026-01-19,2026-01-20,2026-02-02,5,-0.05102579723946614,78.292,28.208,0,1,0.2,0.002,-0.05302579723946614
tiered_liquidity_then_score,2026-02-02,2026-02-03,2026-02-24,5,0.16258688288935513,70.942,28.526,0,1,0.2,0.002,0.16058688288935513
tiered_liquidity_then_score,2026-02-24,2026-02-25,2026-03-10,5,-0.014801437952292584,76.848,27.948,3,1,0.2,0.002,-0.016801437952292584
tiered_liquidity_then_score,2026-03-10,2026-03-11,2026-03-24,5,-0.11168310316752969,79.848,27.456,2,3,0.6,0.002,-0.11368310316752969
tiered_liquidity_then_score,2026-03-25,2026-03-26,2026-04-09,5,-0.12054417942041525,80.968,27.518,1,3,0.6,0.002,-0.12254417942041525
tiered_liquidity_then_score,2026-04-13,2026-04-14,2026-04-27,5,0.15471169994868578,79.378,29.589999999999996,1,2,0.4,0.002,0.15271169994868578
tiered_liquidity_then_score_industry_cap2,2026-01-05,2026-01-06,2026-01-19,5,0.15515929847460375,77.356,27.034000000000002,2,1,0.2,0.002,0.15315929847460374
tiered_liquidity_then_score_industry_cap2,2026-01-19,2026-01-20,2026-02-02,5,-0.05102579723946614,78.292,28.208,0,1,0.2,0.002,-0.05302579723946614
tiered_liquidity_then_score_industry_cap2,2026-02-02,2026-02-03,2026-02-24,5,0.16258688288935513,70.942,28.526,0,1,0.2,0.002,0.16058688288935513
tiered_liquidity_then_score_industry_cap2,2026-02-24,2026-02-25,2026-03-10,5,-0.014801437952292584,76.848,27.948,3,1,0.2,0.002,-0.016801437952292584
tiered_liquidity_then_score_industry_cap2,2026-03-10,2026-03-11,2026-03-24,5,-0.06537134231424924,79.832,27.560000000000002,2,2,0.4,0.002,-0.06737134231424924
tiered_liquidity_then_score_industry_cap2,2026-03-25,2026-03-26,2026-04-09,5,-0.09867377700600352,80.52799999999999,28.056,1,2,0.4,0.002,-0.10067377700600352
tiered_liquidity_then_score_industry_cap2,2026-04-13,2026-04-14,2026-04-27,5,0.15471169994868578,79.378,29.589999999999996,1,2,0.4,0.002,0.15271169994868578
tiered_liquidity_then_score_industry_penalty_5pt,2026-01-05,2026-01-06,2026-01-19,5,0.15515929847460375,77.356,27.034000000000002,2,1,0.2,0.002,0.15315929847460374
tiered_liquidity_then_score_industry_penalty_5pt,2026-01-19,2026-01-20,2026-02-02,5,-0.05102579723946614,78.292,28.208,0,1,0.2,0.002,-0.05302579723946614
tiered_liquidity_then_score_industry_penalty_5pt,2026-02-02,2026-02-03,2026-02-24,5,0.16258688288935513,70.942,28.526,0,1,0.2,0.002,0.16058688288935513
tiered_liquidity_then_score_industry_penalty_5pt,2026-02-24,2026-02-25,2026-03-10,5,-0.014801437952292584,76.848,27.948,3,1,0.2,0.002,-0.016801437952292584
tiered_liquidity_then_score_industry_penalty_5pt,2026-03-10,2026-03-11,2026-03-24,5,-0.057228366028646005,78.864,28.3,1,1,0.2,0.002,-0.05922836602864601
tiered_liquidity_then_score_industry_penalty_5pt,2026-03-25,2026-03-26,2026-04-09,5,-0.09867377700600352,80.52799999999999,28.056,1,2,0.4,0.002,-0.10067377700600352
tiered_liquidity_then_score_industry_penalty_5pt,2026-04-13,2026-04-14,2026-04-27,5,0.12082659967707696,79.178,29.394,1,1,0.2,0.002,0.11882659967707696
